CaseID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Inventory
111,Maintain product integrity,Magdalena Predutta,2011/01/16 18:44:00.000,2011/01/16 18:57:00.000,Variant 15,ProductionFlows
111,Combine related items,Christian Francois,2011/01/16 19:48:00.000,2011/01/16 19:54:00.000,Variant 15,Packing
111,Maintain product integrity,Magdalena Predutta,2011/01/17 15:38:00.000,2011/01/17 16:00:00.000,Variant 15,ProductionFlows
111,Maintain product integrity,Karel de Groot,2011/01/18 15:35:00.000,2011/01/18 15:57:00.000,Variant 15,ProductionFlows
111,Maintain product integrity,Karel de Groot,2011/01/18 21:46:00.000,2011/01/19 02:00:00.000,Variant 15,ProductionFlows
111,Create Identity,Elvira Lores,2011/01/19 08:27:00.000,2011/01/19 08:41:00.000,Variant 15,OrderEntry
111,Create Identity,Fjodor Kowalski,2011/01/19 08:41:00.000,2011/01/19 08:41:00.000,Variant 15,OrderEntry
111,Maintain product integrity,Francois de Perrier,2011/01/20 08:33:00.000,2011/01/20 16:29:00.000,Variant 15,ProductionFlows
111,Maintain product integrity,Francois de Perrier,2011/01/21 17:16:00.000,2011/01/21 17:25:00.000,Variant 15,ProductionFlows
111,Product maintenance,Carmen Finacse,2011/01/21 22:43:00.000,2011/01/21 22:58:00.000,Variant 15,Warehouse
111,Product maintenance,Sean Manney,2011/01/23 22:04:00.000,2011/01/24 01:43:00.000,Variant 15,Warehouse
111,Create Identity,Fjodor Kowalski,2011/01/24 08:31:00.000,2011/01/24 08:32:00.000,Variant 15,OrderEntry
111,Maintain product integrity,Karel de Groot,2011/01/24 21:30:00.000,2011/01/24 21:31:00.000,Variant 15,ProductionFlows
111,Product maintenance,Carmen Finacse,2011/01/26 23:33:00.000,2011/01/26 23:33:00.000,Variant 15,Warehouse
111,Verifying integrity,Karalda Nimwada,2011/01/27 13:46:00.000,2011/01/27 13:50:00.000,Variant 15,ComplianceCheck
111,Verifying integrity,Pedro Alvares,2011/01/27 14:17:00.000,2011/01/27 14:42:00.000,Variant 15,ComplianceCheck
111,Verifying integrity,Pedro Alvares,2011/01/27 14:42:00.000,2011/01/27 14:42:00.000,Variant 15,ComplianceCheck
111,Verifying integrity,Pedro Alvares,2011/01/27 14:51:00.000,2011/01/27 14:55:00.000,Variant 15,ComplianceCheck
111,Delivering the product to customers,End,2011/01/27 14:55:00.000,2011/01/27 14:55:00.000,Variant 15,Distribution
110,Create Identity,Esmana Liubiata,2011/01/13 14:33:00.000,2011/01/13 14:39:00.000,Variant 75,OrderEntry
110,Combine related items,Francis Odell,2011/01/14 05:07:00.000,2011/01/14 05:13:00.000,Variant 75,Packing
110,Combine related items,Heinz Gutschmidt,2011/01/14 05:17:00.000,2011/01/14 05:19:00.000,Variant 75,Packing
110,Maintain product integrity,Magdalena Predutta,2011/01/16 17:02:00.000,2011/01/16 17:33:00.000,Variant 75,ProductionFlows
110,Combine related items,Maris Freeman,2011/01/17 09:22:00.000,2011/01/17 09:46:00.000,Variant 75,Packing
110,Maintain product integrity,Magdalena Predutta,2011/01/18 14:35:00.000,2011/01/18 15:00:00.000,Variant 75,ProductionFlows
110,Maintain product integrity,Francois de Perrier,2011/01/19 03:51:00.000,2011/01/19 04:07:00.000,Variant 75,ProductionFlows
110,Maintain product integrity,Magdalena Predutta,2011/01/19 11:13:00.000,2011/01/19 12:25:00.000,Variant 75,ProductionFlows
110,Create Identity,Fjodor Kowalski,2011/01/19 18:56:00.000,2011/01/19 19:19:00.000,Variant 75,OrderEntry
110,Create Identity,Esmana Liubiata,2011/01/19 19:19:00.000,2011/01/19 19:19:00.000,Variant 75,OrderEntry
110,Maintain product integrity,Magdalena Predutta,2011/01/21 02:28:00.000,2011/01/21 09:14:00.000,Variant 75,ProductionFlows
110,Maintain product integrity,Karel de Groot,2011/01/21 10:03:00.000,2011/01/21 10:14:00.000,Variant 75,ProductionFlows
110,Product maintenance,Kiu Kan,2011/01/21 22:39:00.000,2011/01/21 23:05:00.000,Variant 75,Warehouse
110,Product maintenance,Sean Manney,2011/01/23 10:44:00.000,2011/01/23 21:59:00.000,Variant 75,Warehouse
110,Create Identity,Alberto Duport,2011/01/24 05:18:00.000,2011/01/24 05:19:00.000,Variant 75,OrderEntry
110,Maintain product integrity,Karel de Groot,2011/01/25 07:32:00.000,2011/01/25 07:33:00.000,Variant 75,ProductionFlows
110,Product maintenance,Carmen Finacse,2011/01/26 22:45:00.000,2011/01/26 22:45:00.000,Variant 75,Warehouse
110,Verifying integrity,Karalda Nimwada,2011/01/27 12:52:00.000,2011/01/27 12:59:00.000,Variant 75,ComplianceCheck
110,Verifying integrity,Pedro Alvares,2011/01/27 12:59:00.000,2011/01/27 12:59:00.000,Variant 75,ComplianceCheck
110,Verifying integrity,Pedro Alvares,2011/01/27 13:28:00.000,2011/01/27 13:33:00.000,Variant 75,ComplianceCheck
110,Delivering the product to customers,End,2011/01/27 13:33:00.000,2011/01/27 13:33:00.000,Variant 75,Distribution
606,Create Identity,Tesca Lobes,2011/03/26 06:52:00.000,2011/03/26 06:59:00.000,Variant 1,OrderEntry
606,Combine related items,Francis Odell,2011/03/26 16:59:00.000,2011/03/26 18:04:00.000,Variant 1,Packing
606,Combine related items,Heinz Gutschmidt,2011/03/26 18:12:00.000,2011/03/26 18:15:00.000,Variant 1,Packing
606,Maintain product integrity,Magdalena Predutta,2011/03/27 07:06:00.000,2011/03/27 07:15:00.000,Variant 1,ProductionFlows
606,Maintain product integrity,Francois de Perrier,2011/03/27 10:31:00.000,2011/03/27 10:55:00.000,Variant 1,ProductionFlows
606,Maintain product integrity,Francois de Perrier,2011/03/27 13:20:00.000,2011/03/27 16:03:00.000,Variant 1,ProductionFlows
606,Create Identity,Elvira Lores,2011/03/27 22:11:00.000,2011/03/27 22:28:00.000,Variant 1,OrderEntry
606,Create Identity,Alberto Duport,2011/03/27 22:28:00.000,2011/03/27 22:28:00.000,Variant 1,OrderEntry
606,Maintain product integrity,Francois de Perrier,2011/03/28 13:00:00.000,2011/03/28 18:12:00.000,Variant 1,ProductionFlows
606,Maintain product integrity,Magdalena Predutta,2011/03/29 07:41:00.000,2011/03/29 07:54:00.000,Variant 1,ProductionFlows
606,Product maintenance,Carmen Finacse,2011/04/04 13:18:00.000,2011/04/04 13:50:00.000,Variant 1,Warehouse
606,Product maintenance,Sean Manney,2011/04/04 20:22:00.000,2011/04/06 04:52:00.000,Variant 1,Warehouse
606,Create Identity,Tesca Lobes,2011/04/06 12:26:00.000,2011/04/06 12:27:00.000,Variant 1,OrderEntry
606,Maintain product integrity,Magdalena Predutta,2011/04/07 01:25:00.000,2011/04/07 01:26:00.000,Variant 1,ProductionFlows
606,Product maintenance,Esmeralda Clay,2011/04/07 16:36:00.000,2011/04/07 16:36:00.000,Variant 1,Warehouse
606,Verifying integrity,Pedro Alvares,2011/04/08 06:51:00.000,2011/04/08 06:55:00.000,Variant 1,ComplianceCheck
606,Verifying integrity,Karalda Nimwada,2011/04/08 06:55:00.000,2011/04/08 06:55:00.000,Variant 1,ComplianceCheck
606,Verifying integrity,Pedro Alvares,2011/04/08 06:58:00.000,2011/04/08 07:10:00.000,Variant 1,ComplianceCheck
606,Delivering the product to customers,End,2011/04/08 07:10:00.000,2011/04/08 07:10:00.000,Variant 1,Distribution
1477,Create Identity,Kim Passa,2011/07/31 00:55:00.000,2011/07/31 01:17:00.000,Variant 12,OrderEntry
1477,Create Identity,Fjodor Kowalski,2011/07/31 04:37:00.000,2011/07/31 04:50:00.000,Variant 12,OrderEntry
1477,Maintain product integrity,Karel de Groot,2011/08/01 19:54:00.000,2011/08/01 20:23:00.000,Variant 12,ProductionFlows
1477,Combine related items,Nico Ojenbeer,2011/08/01 21:17:00.000,2011/08/01 21:23:00.000,Variant 12,Packing
1477,Maintain product integrity,Francois de Perrier,2011/08/10 09:25:00.000,2011/08/10 09:44:00.000,Variant 12,ProductionFlows
1477,Delivering the product to customers,End,2011/08/10 09:44:00.000,2011/08/10 09:44:00.000,Variant 12,Distribution
1476,Create Identity,Esmana Liubiata,2011/07/30 21:04:00.000,2011/07/30 21:51:00.000,Variant 2,OrderEntry
1476,Create Identity,Fjodor Kowalski,2011/07/31 01:40:00.000,2011/07/31 01:52:00.000,Variant 2,OrderEntry
1476,Maintain product integrity,Francois de Perrier,2011/08/01 18:15:00.000,2011/08/01 18:45:00.000,Variant 2,ProductionFlows
1476,Maintain product integrity,Francois de Perrier,2011/08/02 02:07:00.000,2011/08/02 02:37:00.000,Variant 2,ProductionFlows
1476,Maintain product integrity,Francois de Perrier,2011/08/02 07:11:00.000,2011/08/02 09:49:00.000,Variant 2,ProductionFlows
1476,Create Identity,Christian Francois,2011/08/02 16:12:00.000,2011/08/02 16:36:00.000,Variant 2,OrderEntry
1476,Create Identity,Christian Francois,2011/08/02 16:36:00.000,2011/08/02 16:36:00.000,Variant 2,OrderEntry
1476,Maintain product integrity,Francois de Perrier,2011/08/02 20:48:00.000,2011/08/03 02:47:00.000,Variant 2,ProductionFlows
1476,Maintain product integrity,Francois de Perrier,2011/08/03 15:52:00.000,2011/08/03 16:01:00.000,Variant 2,ProductionFlows
1476,Product maintenance,Karen Clarens,2011/08/03 20:12:00.000,2011/08/03 20:30:00.000,Variant 2,Warehouse
1476,Product maintenance,Carmen Finacse,2011/08/06 22:35:00.000,2011/08/08 00:47:00.000,Variant 2,Warehouse
1476,Create Identity,Kim Passa,2011/08/08 08:33:00.000,2011/08/08 08:34:00.000,Variant 2,OrderEntry
1476,Maintain product integrity,Magdalena Predutta,2011/08/09 23:44:00.000,2011/08/09 23:45:00.000,Variant 2,ProductionFlows
1476,Product maintenance,Sean Manney,2011/08/12 00:12:00.000,2011/08/12 00:12:00.000,Variant 2,Warehouse
1476,Verifying integrity,Karalda Nimwada,2011/08/12 14:46:00.000,2011/08/12 14:50:00.000,Variant 2,ComplianceCheck
1476,Verifying integrity,Pedro Alvares,2011/08/12 14:50:00.000,2011/08/12 14:50:00.000,Variant 2,ComplianceCheck
1476,Verifying integrity,Karalda Nimwada,2011/08/12 15:47:00.000,2011/08/12 15:55:00.000,Variant 2,ComplianceCheck
1476,Delivering the product to customers,End,2011/08/12 15:55:00.000,2011/08/12 15:55:00.000,Variant 2,Distribution
109,Create Identity,Christian Francois,2011/01/13 11:50:00.000,2011/01/13 11:56:00.000,Variant 3,OrderEntry
109,Combine related items,Heinz Gutschmidt,2011/01/14 11:24:00.000,2011/01/14 11:32:00.000,Variant 3,Packing
109,Delivering the product to customers,End,2011/01/14 11:32:00.000,2011/01/14 11:32:00.000,Variant 3,Distribution
107,Create Identity,Anne Olwada,2011/01/13 11:04:00.000,2011/01/13 11:55:00.000,Variant 7,OrderEntry
107,Combine related items,Francis Odell,2011/01/13 22:17:00.000,2011/01/13 22:24:00.000,Variant 7,Packing
107,Combine related items,Francis Odell,2011/01/13 22:29:00.000,2011/01/13 22:31:00.000,Variant 7,Packing
107,Maintain product integrity,Karel de Groot,2011/01/16 13:29:00.000,2011/01/16 14:03:00.000,Variant 7,ProductionFlows
107,Maintain product integrity,Francois de Perrier,2011/01/18 18:20:00.000,2011/01/18 18:44:00.000,Variant 7,ProductionFlows
107,Maintain product integrity,Francois de Perrier,2011/01/19 04:08:00.000,2011/01/19 08:19:00.000,Variant 7,ProductionFlows
107,Create Identity,Alberto Duport,2011/01/19 14:37:00.000,2011/01/19 14:44:00.000,Variant 7,OrderEntry
107,Create Identity,Anna Kaufmann,2011/01/19 14:44:00.000,2011/01/19 14:44:00.000,Variant 7,OrderEntry
107,Maintain product integrity,Karel de Groot,2011/01/19 17:21:00.000,2011/01/20 00:28:00.000,Variant 7,ProductionFlows
107,Maintain product integrity,Magdalena Predutta,2011/01/21 01:43:00.000,2011/01/21 01:55:00.000,Variant 7,ProductionFlows
107,Product maintenance,Carmen Finacse,2011/01/21 21:37:00.000,2011/01/21 21:52:00.000,Variant 7,Warehouse
107,Product maintenance,Kiu Kan,2011/01/22 03:22:00.000,2011/01/23 00:00:00.000,Variant 7,Warehouse
107,Create Identity,Elvira Lores,2011/01/23 07:34:00.000,2011/01/23 07:35:00.000,Variant 7,OrderEntry
107,Maintain product integrity,Karel de Groot,2011/01/23 17:43:00.000,2011/01/23 17:44:00.000,Variant 7,ProductionFlows
107,Product maintenance,Kiu Kan,2011/01/24 01:20:00.000,2011/01/24 01:20:00.000,Variant 7,Warehouse
107,Verifying integrity,Karalda Nimwada,2011/01/24 15:42:00.000,2011/01/24 15:47:00.000,Variant 7,ComplianceCheck
107,Verifying integrity,Pedro Alvares,2011/01/24 16:13:00.000,2011/01/24 16:42:00.000,Variant 7,ComplianceCheck
107,Verifying integrity,Karalda Nimwada,2011/01/24 16:42:00.000,2011/01/24 16:42:00.000,Variant 7,ComplianceCheck
107,Verifying integrity,Pedro Alvares,2011/01/24 17:26:00.000,2011/01/24 17:32:00.000,Variant 7,ComplianceCheck
107,Delivering the product to customers,End,2011/01/24 17:32:00.000,2011/01/24 17:32:00.000,Variant 7,Distribution
106,Create Identity,Tesca Lobes,2011/01/13 08:11:00.000,2011/01/13 08:18:00.000,Variant 13,OrderEntry
106,Combine related items,Francis Odell,2011/01/14 07:03:00.000,2011/01/14 07:08:00.000,Variant 13,Packing
106,Combine related items,Maris Freeman,2011/01/14 07:13:00.000,2011/01/14 07:14:00.000,Variant 13,Packing
106,Maintain product integrity,Karel de Groot,2011/01/14 17:57:00.000,2011/01/14 18:15:00.000,Variant 13,ProductionFlows
106,Combine related items,Esmana Liubiata,2011/01/14 18:59:00.000,2011/01/14 19:07:00.000,Variant 13,Packing
106,Maintain product integrity,Francois de Perrier,2011/01/16 13:33:00.000,2011/01/16 13:56:00.000,Variant 13,ProductionFlows
106,Delivering the product to customers,End,2011/01/16 13:56:00.000,2011/01/16 13:56:00.000,Variant 13,Distribution
104,Create Identity,Anna Kaufmann,2011/01/13 06:07:00.000,2011/01/13 06:22:00.000,Variant 4,OrderEntry
104,Combine related items,Francis Odell,2011/01/14 03:42:00.000,2011/01/14 03:46:00.000,Variant 4,Packing
104,Combine related items,Heinz Gutschmidt,2011/01/14 03:51:00.000,2011/01/14 03:52:00.000,Variant 4,Packing
104,Maintain product integrity,Karel de Groot,2011/01/16 16:54:00.000,2011/01/16 17:22:00.000,Variant 4,ProductionFlows
104,Delivering the product to customers,End,2011/01/16 17:22:00.000,2011/01/16 17:22:00.000,Variant 4,Distribution
103,Create Identity,Nico Ojenbeer,2011/01/13 04:56:00.000,2011/01/13 05:07:00.000,Variant 1,OrderEntry
103,Combine related items,Maris Freeman,2011/01/14 04:05:00.000,2011/01/14 04:10:00.000,Variant 1,Packing
103,Combine related items,Heinz Gutschmidt,2011/01/14 04:14:00.000,2011/01/14 04:16:00.000,Variant 1,Packing
103,Maintain product integrity,Karel de Groot,2011/01/14 09:54:00.000,2011/01/14 10:13:00.000,Variant 1,ProductionFlows
103,Maintain product integrity,Francois de Perrier,2011/01/15 08:03:00.000,2011/01/15 08:37:00.000,Variant 1,ProductionFlows
103,Maintain product integrity,Karel de Groot,2011/01/15 09:03:00.000,2011/01/15 14:01:00.000,Variant 1,ProductionFlows
103,Create Identity,Clement Duchot,2011/01/15 20:57:00.000,2011/01/15 21:16:00.000,Variant 1,OrderEntry
103,Create Identity,Clement Duchot,2011/01/15 21:16:00.000,2011/01/15 21:16:00.000,Variant 1,OrderEntry
103,Maintain product integrity,Magdalena Predutta,2011/01/16 02:26:00.000,2011/01/16 12:30:00.000,Variant 1,ProductionFlows
103,Maintain product integrity,Karel de Groot,2011/01/16 14:03:00.000,2011/01/16 14:09:00.000,Variant 1,ProductionFlows
103,Product maintenance,Esmeralda Clay,2011/01/16 21:09:00.000,2011/01/16 21:35:00.000,Variant 1,Warehouse
103,Product maintenance,Esmeralda Clay,2011/01/18 07:26:00.000,2011/01/19 02:15:00.000,Variant 1,Warehouse
103,Create Identity,Miu Hanwan,2011/01/19 09:57:00.000,2011/01/19 09:58:00.000,Variant 1,OrderEntry
103,Maintain product integrity,Magdalena Predutta,2011/01/19 12:25:00.000,2011/01/19 12:26:00.000,Variant 1,ProductionFlows
103,Product maintenance,Kiu Kan,2011/01/20 03:11:00.000,2011/01/20 03:11:00.000,Variant 1,Warehouse
103,Verifying integrity,Karalda Nimwada,2011/01/20 17:33:00.000,2011/01/20 17:40:00.000,Variant 1,ComplianceCheck
103,Verifying integrity,Karalda Nimwada,2011/01/20 17:40:00.000,2011/01/20 17:40:00.000,Variant 1,ComplianceCheck
103,Verifying integrity,Karalda Nimwada,2011/01/20 18:45:00.000,2011/01/20 18:49:00.000,Variant 1,ComplianceCheck
103,Delivering the product to customers,End,2011/01/20 18:49:00.000,2011/01/20 18:49:00.000,Variant 1,Distribution
102,Create Identity,Alberto Duport,2011/01/13 04:17:00.000,2011/01/13 04:26:00.000,Variant 2,OrderEntry
102,Create Identity,Clement Duchot,2011/01/13 05:13:00.000,2011/01/13 05:20:00.000,Variant 2,OrderEntry
102,Maintain product integrity,Francois de Perrier,2011/01/16 10:32:00.000,2011/01/16 10:48:00.000,Variant 2,ProductionFlows
102,Maintain product integrity,Francois de Perrier,2011/01/17 13:11:00.000,2011/01/17 13:38:00.000,Variant 2,ProductionFlows
102,Maintain product integrity,Magdalena Predutta,2011/01/17 14:32:00.000,2011/01/17 15:38:00.000,Variant 2,ProductionFlows
102,Create Identity,Clement Duchot,2011/01/17 22:40:00.000,2011/01/17 22:58:00.000,Variant 2,OrderEntry
102,Create Identity,Penn Osterwalder,2011/01/17 22:58:00.000,2011/01/17 22:58:00.000,Variant 2,OrderEntry
102,Maintain product integrity,Karel de Groot,2011/01/18 00:57:00.000,2011/01/18 12:36:00.000,Variant 2,ProductionFlows
102,Maintain product integrity,Francois de Perrier,2011/01/18 14:49:00.000,2011/01/18 15:01:00.000,Variant 2,ProductionFlows
102,Product maintenance,Kiu Kan,2011/01/19 00:11:00.000,2011/01/19 00:41:00.000,Variant 2,Warehouse
102,Product maintenance,Sean Manney,2011/01/19 15:23:00.000,2011/01/19 19:04:00.000,Variant 2,Warehouse
102,Create Identity,Tesca Lobes,2011/01/20 02:38:00.000,2011/01/20 02:39:00.000,Variant 2,OrderEntry
102,Maintain product integrity,Karel de Groot,2011/01/20 15:45:00.000,2011/01/20 15:46:00.000,Variant 2,ProductionFlows
102,Product maintenance,Kiu Kan,2011/01/21 22:39:00.000,2011/01/21 22:39:00.000,Variant 2,Warehouse
102,Verifying integrity,Karalda Nimwada,2011/01/22 12:46:00.000,2011/01/22 12:49:00.000,Variant 2,ComplianceCheck
102,Verifying integrity,Pedro Alvares,2011/01/22 12:49:00.000,2011/01/22 12:49:00.000,Variant 2,ComplianceCheck
102,Verifying integrity,Karalda Nimwada,2011/01/22 13:12:00.000,2011/01/22 13:19:00.000,Variant 2,ComplianceCheck
102,Delivering the product to customers,End,2011/01/22 13:19:00.000,2011/01/22 13:19:00.000,Variant 2,Distribution
101,Create Identity,Anne Olwada,2011/01/13 03:14:00.000,2011/01/13 03:56:00.000,Variant 1,OrderEntry
101,Combine related items,Heinz Gutschmidt,2011/01/14 02:56:00.000,2011/01/14 03:00:00.000,Variant 1,Packing
101,Combine related items,Heinz Gutschmidt,2011/01/14 03:08:00.000,2011/01/14 03:11:00.000,Variant 1,Packing
101,Maintain product integrity,Karel de Groot,2011/01/16 16:11:00.000,2011/01/16 16:27:00.000,Variant 1,ProductionFlows
101,Maintain product integrity,Francois de Perrier,2011/01/18 14:16:00.000,2011/01/18 14:35:00.000,Variant 1,ProductionFlows
101,Maintain product integrity,Francois de Perrier,2011/01/18 18:44:00.000,2011/01/18 22:02:00.000,Variant 1,ProductionFlows
101,Create Identity,Penn Osterwalder,2011/01/19 04:39:00.000,2011/01/19 04:49:00.000,Variant 1,OrderEntry
101,Create Identity,Alberto Duport,2011/01/19 04:49:00.000,2011/01/19 04:49:00.000,Variant 1,OrderEntry
101,Maintain product integrity,Magdalena Predutta,2011/01/19 13:34:00.000,2011/01/19 23:09:00.000,Variant 1,ProductionFlows
101,Maintain product integrity,Francois de Perrier,2011/01/21 16:45:00.000,2011/01/21 16:58:00.000,Variant 1,ProductionFlows
101,Product maintenance,Carmen Finacse,2011/01/21 21:52:00.000,2011/01/21 22:04:00.000,Variant 1,Warehouse
101,Product maintenance,Sean Manney,2011/01/25 10:54:00.000,2011/01/26 00:11:00.000,Variant 1,Warehouse
101,Create Identity,Tesca Lobes,2011/01/26 08:12:00.000,2011/01/26 08:13:00.000,Variant 1,OrderEntry
101,Maintain product integrity,Magdalena Predutta,2011/01/26 21:18:00.000,2011/01/26 21:19:00.000,Variant 1,ProductionFlows
101,Product maintenance,Esmeralda Clay,2011/01/27 22:19:00.000,2011/01/27 22:19:00.000,Variant 1,Warehouse
101,Verifying integrity,Pedro Alvares,2011/01/28 12:33:00.000,2011/01/28 12:39:00.000,Variant 1,ComplianceCheck
101,Verifying integrity,Pedro Alvares,2011/01/28 12:39:00.000,2011/01/28 12:39:00.000,Variant 1,ComplianceCheck
101,Verifying integrity,Karalda Nimwada,2011/01/28 13:00:00.000,2011/01/28 13:14:00.000,Variant 1,ComplianceCheck
101,Delivering the product to customers,End,2011/01/28 13:14:00.000,2011/01/28 13:14:00.000,Variant 1,Distribution
100,Create Identity,Esmana Liubiata,2011/01/13 02:42:00.000,2011/01/13 03:19:00.000,Variant 5,OrderEntry
100,Create Identity,Clement Duchot,2011/01/13 11:04:00.000,2011/01/13 11:13:00.000,Variant 5,OrderEntry
100,Maintain product integrity,Francois de Perrier,2011/01/16 11:31:00.000,2011/01/16 11:52:00.000,Variant 5,ProductionFlows
100,Delivering the product to customers,End,2011/01/16 11:52:00.000,2011/01/16 11:52:00.000,Variant 5,Distribution
997,Create Identity,Kim Passa,2011/05/24 19:20:00.000,2011/05/24 20:04:00.000,Variant 4,OrderEntry
997,Combine related items,Maris Freeman,2011/05/25 06:25:00.000,2011/05/25 06:29:00.000,Variant 4,Packing
997,Combine related items,Maris Freeman,2011/05/25 06:32:00.000,2011/05/25 06:35:00.000,Variant 4,Packing
997,Maintain product integrity,Magdalena Predutta,2011/05/29 01:18:00.000,2011/05/29 01:44:00.000,Variant 4,ProductionFlows
997,Delivering the product to customers,End,2011/05/29 01:44:00.000,2011/05/29 01:44:00.000,Variant 4,Distribution
993,Create Identity,Christian Francois,2011/05/24 07:18:00.000,2011/05/24 07:49:00.000,Variant 3,OrderEntry
993,Combine related items,Francis Odell,2011/05/25 06:24:00.000,2011/05/25 06:29:00.000,Variant 3,Packing
993,Delivering the product to customers,End,2011/05/25 06:29:00.000,2011/05/25 06:29:00.000,Variant 3,Distribution
1463,Create Identity,Clement Duchot,2011/07/29 14:58:00.000,2011/07/29 15:44:00.000,Variant 4,OrderEntry
1463,Combine related items,Heinz Gutschmidt,2011/07/30 13:43:00.000,2011/07/30 13:51:00.000,Variant 4,Packing
1463,Combine related items,Heinz Gutschmidt,2011/07/30 13:58:00.000,2011/07/30 13:59:00.000,Variant 4,Packing
1463,Maintain product integrity,Magdalena Predutta,2011/07/31 08:01:00.000,2011/07/31 08:28:00.000,Variant 4,ProductionFlows
1463,Delivering the product to customers,End,2011/07/31 08:28:00.000,2011/07/31 08:28:00.000,Variant 4,Distribution
497,Create Identity,Esmana Liubiata,2011/03/11 10:37:00.000,2011/03/11 11:23:00.000,Variant 1,OrderEntry
497,Combine related items,Heinz Gutschmidt,2011/03/12 04:50:00.000,2011/03/12 04:56:00.000,Variant 1,Packing
497,Combine related items,Heinz Gutschmidt,2011/03/12 05:04:00.000,2011/03/12 05:06:00.000,Variant 1,Packing
497,Maintain product integrity,Karel de Groot,2011/03/13 14:04:00.000,2011/03/13 14:35:00.000,Variant 1,ProductionFlows
497,Maintain product integrity,Francois de Perrier,2011/03/14 01:08:00.000,2011/03/14 01:33:00.000,Variant 1,ProductionFlows
497,Maintain product integrity,Magdalena Predutta,2011/03/14 03:04:00.000,2011/03/14 04:27:00.000,Variant 1,ProductionFlows
497,Create Identity,Kim Passa,2011/03/14 10:52:00.000,2011/03/14 11:05:00.000,Variant 1,OrderEntry
497,Create Identity,Miu Hanwan,2011/03/14 11:05:00.000,2011/03/14 11:05:00.000,Variant 1,OrderEntry
497,Maintain product integrity,Magdalena Predutta,2011/03/16 01:39:00.000,2011/03/16 05:51:00.000,Variant 1,ProductionFlows
497,Maintain product integrity,Magdalena Predutta,2011/03/16 13:49:00.000,2011/03/16 14:01:00.000,Variant 1,ProductionFlows
497,Product maintenance,Kiu Kan,2011/03/17 10:19:00.000,2011/03/17 10:24:00.000,Variant 1,Warehouse
497,Product maintenance,Kiu Kan,2011/03/19 00:39:00.000,2011/03/19 14:43:00.000,Variant 1,Warehouse
497,Create Identity,Alberto Duport,2011/03/19 22:30:00.000,2011/03/19 22:31:00.000,Variant 1,OrderEntry
497,Maintain product integrity,Karel de Groot,2011/03/20 06:23:00.000,2011/03/20 06:24:00.000,Variant 1,ProductionFlows
497,Product maintenance,Karen Clarens,2011/03/25 04:37:00.000,2011/03/25 04:37:00.000,Variant 1,Warehouse
497,Verifying integrity,Karalda Nimwada,2011/03/25 18:53:00.000,2011/03/25 18:55:00.000,Variant 1,ComplianceCheck
497,Verifying integrity,Karalda Nimwada,2011/03/25 18:55:00.000,2011/03/25 18:55:00.000,Variant 1,ComplianceCheck
497,Verifying integrity,Karalda Nimwada,2011/03/25 19:53:00.000,2011/03/25 20:03:00.000,Variant 1,ComplianceCheck
497,Delivering the product to customers,End,2011/03/25 20:03:00.000,2011/03/25 20:03:00.000,Variant 1,Distribution
492,Create Identity,Tesca Lobes,2011/03/11 01:56:00.000,2011/03/11 02:17:00.000,Variant 76,OrderEntry
492,Combine related items,Maris Freeman,2011/03/11 15:53:00.000,2011/03/11 15:57:00.000,Variant 76,Packing
492,Combine related items,Heinz Gutschmidt,2011/03/11 16:03:00.000,2011/03/11 16:05:00.000,Variant 76,Packing
492,Maintain product integrity,Karel de Groot,2011/03/13 11:35:00.000,2011/03/13 11:50:00.000,Variant 76,ProductionFlows
492,Combine related items,Elvira Lores,2011/03/13 12:30:00.000,2011/03/13 12:43:00.000,Variant 76,Packing
492,Maintain product integrity,Francois de Perrier,2011/03/13 23:25:00.000,2011/03/13 23:34:00.000,Variant 76,ProductionFlows
492,Maintain product integrity,Karel de Groot,2011/03/14 00:34:00.000,2011/03/14 01:00:00.000,Variant 76,ProductionFlows
492,Maintain product integrity,Karel de Groot,2011/03/14 01:49:00.000,2011/03/14 03:40:00.000,Variant 76,ProductionFlows
492,Create Identity,Elvira Lores,2011/03/14 10:20:00.000,2011/03/14 10:43:00.000,Variant 76,OrderEntry
492,Create Identity,Christian Francois,2011/03/14 10:43:00.000,2011/03/14 10:43:00.000,Variant 76,OrderEntry
492,Maintain product integrity,Karel de Groot,2011/03/14 19:16:00.000,2011/03/14 23:17:00.000,Variant 76,ProductionFlows
492,Maintain product integrity,Karel de Groot,2011/03/15 16:57:00.000,2011/03/15 17:06:00.000,Variant 76,ProductionFlows
492,Product maintenance,Kiu Kan,2011/03/17 15:59:00.000,2011/03/17 16:25:00.000,Variant 76,Warehouse
492,Product maintenance,Carmen Finacse,2011/03/18 03:34:00.000,2011/03/18 09:49:00.000,Variant 76,Warehouse
492,Create Identity,Tesca Lobes,2011/03/18 17:35:00.000,2011/03/18 17:36:00.000,Variant 76,OrderEntry
492,Maintain product integrity,Magdalena Predutta,2011/03/19 01:05:00.000,2011/03/19 10:45:00.000,Variant 76,ProductionFlows
492,Create Identity,Tesca Lobes,2011/03/19 18:25:00.000,2011/03/19 18:26:00.000,Variant 76,OrderEntry
492,Maintain product integrity,Karel de Groot,2011/03/20 01:54:00.000,2011/03/20 01:55:00.000,Variant 76,ProductionFlows
